title,link,abstract
Exploring Auditory Information to Change Users' Perception of Time Passing as Shorter,https://dl.acm.org/doi/10.1145/3313831.3376157,"
Although the processing speed of computers has been drastically increasing year by year, users still have to wait for computers to complete tasks or to respond. To cope with this, several studies have proposed presenting certain visual information to users to change their perception of time passing as shorter, e.g., progress bars with animated ribbing or faster/slower virtual clocks. As speech interfaces such as smart speakers are becoming popular, a novel method is required to make users perceive the passing of time as shorter by presenting auditory stimuli. We thus prepared 20 pieces of auditory information as experimental stimuli; that is, 11 auditory stimuli that have the same 10.1-second duration but different numbers of 0.1-second sine-wave sounds and 9 other auditory stimuli that have the same 10.1-second duration and numbers of sounds but different interval patterns between the sounds. We conducted three experiments to figure out which kinds of auditory stimuli can change users' perception of time passing as shorter. We found that a 10.1-second auditory stimulus that has 0.1-second sine-wave sounds appearing 11 times with intervals between the sounds that narrow rapidly in a linear fashion was perceived as shortest at about 9.3 seconds, which was 7.6% shorter than the actual duration of the stimulus. We also found that different interval patterns of sounds in auditory information significantly affected users' perception of time passing as shorter, while different numbers of sounds did not. In this paper, we explored which kinds of auditory stimuli can change how users perceive the passing of time on the basis of knowledge on filled-duration illusions, especially which auditory stimuli were perceived by the users as “I feel this sound is shorter.” Specifically, we conducted three experiments. In experiment 1, auditory stimuli that have the same duration but different numbers of elements were presented to the participants in a paired comparison manner. As a result, the participants felt that the stimuli with more elements had a shorter duration, while those with fewer elements had a longer one. In experiment 2, stimuli that had the same duration and numbers of stimuli but had different interval patterns between elements were also presented in a paired comparison manner. As a result, the participants felt that stimuli that got narrower had a shorter duration and those that got wider had a longer one. In experiment 3, we selected two stimuli from both experiments (one was perceived as having the shortest duration and the other as having the longest duration in each experiment), and these stimuli were presented independently. As a result, stimulus NLR, which was perceived as being the shortest in experiment 2, was perceived as being about 9.3 seconds, which was 7.6% shorter than the actual duration of the stimulus, and this estimated duration was significantly shorter than those of the other stimuli. We thus succeeded in finding an auditory stimulus that makes users feel that a duration of time is shorter than it actually is and in figuring out that the interval patterns of elements significantly affected the users’ perception of time passing as shorter, while the numbers of sounds did not. We are sure that this auditory stimulus can thus improve the user experience, especially when users have to wait for computers to complete tasks or to respond. Before implementing the results of this study in actual applications, we have to immediately conduct several subsequent experiments to clarify which kinds of parameters should be prepared for the auditory stimuli that get narrower, e.g., the numbers of elements, the durations of the stimuli, and transition patterns of intervals. Exploring such possible patterns of auditory stimuli will clarify the significant factors that effectively change how users perceive the passing of time.
"
Place-Based Policymaking and HCI: Opportunities and Challenges for Technology Design,https://dl.acm.org/doi/10.1145/3313831.3376158,"
There has been a growing interest in HCI in designing and developing technology to support democratic participation, particularly in the domain of urban planning or place-based research. In addition, the HCI field has increasingly considered the intersection of HCI and policymaking to understand how our research can have a broader impact. In this paper, we report on a series of workshops with citizens and city planners to explore place-based policymaking through the case study of neighbourhood planning in the UK. Our analysis highlights the tensions, opportunities and challenges faced by citizens in creating policy. Drawing from our findings, we stress the need for HCI to be actively involved in supporting, innovating and (re)designing civic policymaking processes while emphasising design considerations for the development of technological tools. We have shown how place-based policymaking processes are complex and difficult to access for citizens, with a myriad of problems communicating with experts, engaging citizens and writing policy. We have made a number of recommendations for HCI researchers to become actively involved in supporting, innovating and (re)designing policy processes, and to design tools embedded within policy enabling citizen voices to carry through to decision-making in a real way. Ultimately, we encourage the field of HCI to consider policy within their research so that rather than designing digital tools in isolation, we can begin to make a stronger impact in public policy. Place-based policy is only one context within which HCI researchers work, and we believe our findings could have broader implications for other policy domains, although we recognise further research is needed to validate this.
"
"Designing Clinical AAC Tablet Applications with Adults who have Mild Intellectual
                     Disabilities",https://dl.acm.org/doi/10.1145/3313831.3376159,"
Patients with mild intellectual disabilities (ID) face significant communication barriers within primary care services. This has a detrimental effect on the quality of treatment being provided, meaning the consultation process could benefit from augmentative and alternative communication (AAC) technologies. However, little research has been conducted in this area beyond that of paper-based aids. We address this by extracting design requirements for a clinical AAC tablet application from n=10 adults with mild ID. Our results show that such technologies can promote communication between general practitioners (GPs) and patients with mild ID by extracting symptoms in advance of the consultation via an accessible questionnaire. These symptoms act as a referent and assist in raising the awareness of conditions commonly overlooked by GPs. Furthermore, the application can support people with ID in identifying and accessing healthcare services. Finally, the participants identified 6 key factors that affect the clarity of medical images. AAC technologies have the potential to assist people with mild ID throughout all aspects of life, yet our findings show their use remains limited within the clinical context. Just one of the ten participants regularly utilized an aid (patient passport) during consultations, despite the call for the embedment of high-tech AAC devices being made as far back as 1997 [43]. One reason for this may be the lack of guidelines to assist developers in creating such technologies. The authors could only identify those disseminated by Gibson et al. [14–16] yet their studies suffered from a lack of end-user involvement. Consequently, we extracted design requirements for a clinical AAC application from ten people with mild ID. The participants believe that the aid can assist in mitigating barriers across the entire consultation process, beginning with reserving and accessing appointments. The primary method of promoting communication aligned with the views of the experts in [14–16], by supplying GPs with symptoms selected from an accessible questionnaire. This questionnaire should adapt to both the user’s accessibility and medical needs and utilize evidence on the health trends experienced by people with ID. As such, commonly overlooked conditions may also be brought to the attention of the GP and potential time constraints may be alleviated.
"
Pronto: Rapid Augmented Reality Video Prototyping Using Sketches and Enaction,https://dl.acm.org/doi/10.1145/3313831.3376160,"
Designers have limited tools to prototype AR experiences rapidly. Can lightweight, immediate tools let designers prototype dynamic AR interactions while capturing the nuances of a 3D experience? We interviewed three AR experts and identified several recurring issues in AR design: creating and positioning 3D assets, handling the changing user position, and orchestrating multiple animations. We introduce PROJECT PRONTO, a tablet-based video prototyping system that combines 2D video with 3D manipulation. PRONTO supports four intertwined activities: capturing 3D spatial information alongside a video scenario, positioning and sketching 2D drawings in a 3D world, and enacting animations with physical interactions. An observational study with professional designers shows that participants can use PRONTO to prototype diverse AR experiences. All participants performed two tasks: replicating a sample non-trivial AR experience and prototyping their open-ended designs. All participants completed the replication task and found PRONTO easy to use. Most participants found that PRONTO encourages more exploration of designs than their current practices. We presented PRONTO, a rapid prototyping tool for AR experiences that uses augmented video, sketching, and enaction using a tablet. We interviewed three AR expert designers and formulated a set of design goals to address the current limitations of AR prototyping tools. Based on these goals, we have demonstrated an end-to-end workflow and interaction technique to create and modify AR objects on an augmented recorded video. Our work expands the body of HCI research in prototyping tools for AR by combining sketching, enaction, and augmented video. Finally, we evaluated the system with expert AR designers, showing the potential of the workflow for rapid prototyping in contrast to current practices. Our work suggests several interesting directions for future research. We would like to explore enhanced capturing capabilities to facilitate the creation of interaction during playback. To this end, we would like to employ state-of-the-art computer vision and sensing capabilities to capture user actions—hand gestures, gaze, and skeleton tracking—and environment information, such as a 3D depth map. This would significantly enhance the drawing and animation workflow for better spatiotemporal anchoring. For instance, the designer can sketch an object and attach it to the user’s hand in the recorded video. We would also like to enhance the capture with audio to prototype voice interaction. Timing animations and coordinating them with the changing user viewpoint is a weakness of our current system. We would like to investigate enhancing this while still maintaining the simplicity of a single timeline. We would also like to explore incorporating multiple video captures to accommodate changing environments or multiple viewpoints. Although our current workflow requires the designer to be in the same space for capturing and prototyping, in the future, we would like to explore remote capturing, working with scales spanning from the miniature to the massive, e.g., underwater or a drone-captured urban space. This would broaden the scope and capabilities of PRONTO beyond prototyping, to the design and analysis in engineering and architecture. We would also like to enhance the expressive qualities of animations by drawing insights from the rich literature of performance and sketch-based animation tools in HCI and graphics [25, 54]. Beyond animations, supporting annotations, commenting, reviewing, recapturing the video without losing the sketches, and collaboration would significantly enhance the capabilities of PRONTO. Validating these ideas is an exciting future work direction that would further expand the scope of contextual prototyping and ideation.

"
Student Engagement in Sensitive Design Contexts: A Case Study in Dementia Care,https://dl.acm.org/doi/10.1145/3313831.3376161,"
There is a growing body of HCI work that seeks to understand and enhance the lived experience of people with dementia. The majority of this work involves researchers working alongside people with dementia and their carers, focused on the design project outcomes. In order to enrich the social context of this work, we explore broadening participation to include student volunteers. To encourage mutually engaging experiences in this design context, careful consideration of how to support both students and people with dementia is needed. In this paper, we present two case- studies of co-design projects between students and people with dementia. Our findings detail the use of design methods to reconfigure the role of the residents in care contexts and the students learning process. We discuss the project learning outcomes as well as practical and ethical considerations to support the use of design methods to support mutual engagement in sensitive contexts. This paper describes the enriching social engagement which can be supported through design processes in dementia care. Our findings convey the nature of mutually engaged learning between students and people with dementia, and the ways in which design can reconfigure roles in clinical and educational settings. We suggest that careful planning of design projects, in which the abilities of both groups of participants are supported, provides a solid base for ensuring that students are key figures in broadening design participation in dementia care.
"
"Social Acceptability in HCI: A Survey of Methods, Measures, and Design Strategies",https://dl.acm.org/doi/10.1145/3313831.3376162,"
With the increasing ubiquity of personal devices, social acceptability of human-machine interactions has gained relevance and growing interest from the HCI community. Yet, there are no best practices or established methods for evaluating social acceptability. Design strategies for increasing social acceptability have been described and employed, but so far not been holistically appraised and evaluated. We offer a systematic literature analysis (N=69) of social acceptability in HCI and contribute a better understanding of current research practices, namely, methods employed, measures and design strategies. Our review identified an unbalanced distribution of study approaches, shortcomings in employed measures, and a lack of interweaving between empirical and artifact-creating approaches. The latter causes a discrepancy between design recommendations based on user research, and design strategies employed in artifact creation. Our survey lays the groundwork for a more nuanced evaluation of social acceptability, the development of best practices, and a future research agenda. In this work, we reviewed papers on social acceptability in HCI. During the nearly 20 years covered by our analysis, a significant amount of contributions to a better understanding of social acceptability (and impression management) in HCI were made. However, we also identified gaps in the distribution of research approaches. In particular, ethnography, participatory design and field research in naturalistic settings without the researcher’s presence were only sparsely employed. Moreover, we showed that the consideration of social acceptability is not yet interwoven with the whole design process: results from empirical work on social acceptability do not propagate to the creation of socially acceptable designs or prototypes. Last but not least, we discussed the current lack of established, standardized questionnaires quantifying social acceptability in a non-proxied fashion, and highlight the need to develop differentiated and truly operational measures. We hope to inspire more discussions about what constitutes social acceptability in HCI [57, 58], what constructs it might comprise (e.g., “coolness” [18, 97]), and how design activities can be proactively oriented toward influencing social acceptability.
"
Does Smartphone Use Drive our Emotions or vice versa? A Causal Analysis,https://dl.acm.org/doi/10.1145/3313831.3376163,"
In this paper, we demonstrate the existence of a bidirectional causal relationship between smartphone application use and user emotions. In a two-week long in-the-wild study with 30 participants we captured 502,851 instances of smartphone application use in tandem with corresponding emotional data from facial expressions. Our analysis shows that while in most cases application use drives user emotions, multiple application categories exist for which the causal effect is in the opposite direction. Our findings shed light on the relationship between smartphone use and emotional states. We furthermore discuss the opportunities for research and practice that arise from our findings and their potential to support emotional well-being. In this work, we investigate the bidirectional causal relationship between the emotional state of users and their phone use. Our results show that for some participants, the use of particular apps causes them to experience certain emotions; however, for other participants, their emotions drive app use behaviour. We also found noticeable differences between different application categories with regards to their causal relationship with the users’ emotional state. These quantitative findings corresponded with qualitative results showing that participants mentioned that certain applications cause them to experience certain emotions, and that feeling certain emotions led them to use certain applications. Our findings are a step towards building personalised models which can help users better understand the relationship between their phone use is intertwined with their emotional states. This could potentially lead to more effective decision-making with regards to smartphone use as well as better technology-mediated support for emotion regulation.
"
EAST: Early Autism Screening Tool for Preschoolers,https://dl.acm.org/doi/10.1145/3313831.3376164,"
We describe the iterative co-design process and evaluation of an early autism screening tool (EAST). EAST is an intermediary interactive tablet based app that assists in the early-detection of Autism Spectrum Disorder (ASD) by screening preschoolers in Pakistan through play-based activities in a home, school or clinical setting. Medical professionals, parents of autistic children and teachers were surveyed through focus groups to understand the reasons that contribute to the increasing number of missed early detections, and late- or misdiagnoses. We also evaluate the acceptability, usability and validity of our tool. We tested EAST with both typically developed and autistic children on how they relate to people, imitation, motor skills, visual and intellectual response. They were scored via time taken, the number of wrong attempts, or incorrect answers and audiovisual feedback. This paper contributes towards a digital autism screening tool that delivers insights into the child's behaviour and enables collaboration among parents, teachers and medical professionals. In conclusion, we have built a better understanding of the problem and improved the acceptance and validity of a digital tool. We co-designed a usable, efficient, engaging, and interactive platform that will assist in early detection of ASD through screening preschoolers in a home, school or clinical environment and ensured collaboration among stakeholders. The next phase will see us getting our tool validated through a clinical trial by involving general practitioners who are the first point of contact. Our tool can correspondingly act as a measure of yearly progress of the child in specific areas by keeping track of the child’s performance. We plan to conduct a cross-cultural study (in the Middle East) to establish validation of EAST universally. Furthermore, it can also be mapped onto screening other developmental disorders and learning disabilities.
"
Why Johnny Can't Unsubscribe: Barriers to Stopping Unwanted Email,https://dl.acm.org/doi/10.1145/3313831.3376165,"
A large proportion of email messages in an average Internet user's inbox are unwanted commercial messages from mailing lists, bots, and so on. Although such messages often include instructions to unsubscribe, people still struggle with stopping unwanted email. We investigated the user experience of unsubscribing from unwanted email messages by recruiting 18 individuals for via a lab study followed by semi-structured interviews. Based on unsubscribing practices of the study participants, we synthesized eight common unsubscription mechanisms and identified the corresponding user experience challenges. We further uncovered alternative practices aimed at circumventing the need to unsubscribe. Our findings reveal frustration with the prevailing options for limiting access to the self by managing email boundaries. We apply our insight to offer design suggestions that could help commercial providers improve the user experience of unsubscribing and provide users more control over the email they receive. Users struggle to manage unwanted email, leaving them with a sense of decreasing control over their inboxes. Even though participants in our study were relatively familiar with the process of unsubscribing, user experience issues prevented effective use of available mechanisms to establish and assert effective email boundaries. The barriers to unsubscribing uncovered in our study underscore the need for increased attention by commercial entities and email providers to making unsubscribing truly functional for end users.
"
Making Chat at Home in the Hospital: Exploring Chat Use by Nurses,https://dl.acm.org/doi/10.1145/3313831.3376166,"
In this paper, we examine WhatsApp use by nurses in India. Globally, personal chat apps have taken the workplace by storm, and healthcare is no exception. In the hospital setting, this raises questions around how chat apps are integrated into hospital work and the consequences of using such personal tools for work. To address these questions, we conducted an ethnographic study of chat use in nurses' work in a large multi-specialty hospital. By examining how chat is embedded in the hospital, rather than focusing on individual use of personal tools, we throw new light on the adoption of personal tools at work — specifically what happens when such tools are adopted and used as though they were organisational tools. In doing so, we explicate their impact on invisible work [77] and the creep of work into personal time, as well as how hierarchy and power play out in technology use. Thus, we point to the importance of looking beyond individual adoption by knowledge workers when studying the impact of personal tools at work. In describing the use of chat in nurses’ work, we drew attention to a number of ways chat is made at home in the hospital. A notable difference between our research and most previous research into chat ( [7,35,59] being notable exceptions) is that by taking an ethnographic approach and examining closely how chat is embedded in the ongoing work of the organisation, we explicate how chat is used to accomplish that work and the consequences of its use for workers. We complicated the idea of worker-driven adoption, by showing how WhatsApp is used as though it were an organisational tool. By examining how chat bridges the spatial and temporal rhythms of nurses’ work, we highlight the tension between doing nursing and the other work of being a nurse, and how chat brings the hospital home. Interestingly, if chat were to be made an organisational tool, this invisible work would be made visible in the organisation. As the use of chat and other personal tools increases in organisations, this has implications beyond knowledge workers and professionals in the Global North. We must also understand the impacts on hourly and care workers (such as nurses), whose work is often of a different nature and must be recognized, whether it is physical or digital.
"
The Politics of Privacy Theories: Moving from Norms to Vulnerabilities,https://dl.acm.org/doi/10.1145/3313831.3376167,"
Privacy and surveillance are central features of public discourse around use of computing systems. As the systems we design and study are increasingly used and regulated as potential instruments of surveillance, HCI researchers-even those whose focus is not privacy-find themselves needing to understand privacy in their work. Concepts like contextual integrity and boundary regulation have become touchstones for thinking about privacy in HCI. In this paper, we draw on HCI and privacy literature to understand the limitations of commonly used theories and examine their assumptions, politics, strengths, and weaknesses. We use a case study from the HCI literature to illustrate conceptual gaps in existing frameworks where privacy requirements can fall through. Finally, we advocate vulnerability as a core concept for privacy theorizing and examine how feminist, queer-Marxist, and intersectional thinking may augment our existing repertoire of privacy theories to create a more inclusive scholarship and design practice. We are witnessing the migration of vulnerable privacy concerns into the mainstream suggesting precisely this point that privileged privacy that serves one end is used to exploit a whole class of individual. For instance, the simple technology used to stalk IPV victims is the very same technology used by parents to track their children [17]. These are technologies that have mainstream legitimate use and thus are slowly becoming the norm. Identity and political discourse may be critical to how service providers design for privacy and how users conceive of privacy. This is a departure from individualism as well as normative frames, both of which we have shown to be entangled in ways that reinforce heteronormative, privileged identity discourse and notions of territory. Predicting information flows based on expectations is problematic—in large part because companies collect our data and we have no voice in how much and to whom it is given. The privacy violations affecting vulnerable identities are surfacing the problematic nature of our relationship to privacy design and technologies that are unregulated or part of services to the extent that they make attacks possible by people with no technical abilities, or who simply use those technologies and services. The convergence of social, economic, and identitybased disadvantages exacerbates harms by advertisers and governments. Facebook algorithms predict, for example, gender, ethnicity, and sexual orientation, based on user liking and friending behavior [52, 56]. Loan and job algorithms “learn” to identify women and minorities using otherwise obscure identity proxies like shopping habits or keywords. Moreover, our expectations have been constantly put to the test by continuous data breaches and the understanding that we are always sharing our data with technology companies and institutions. Individualism assumes that people have equal voice in articulating their privacy and defending it when we know that not to be the case. Normative approaches tend to overlook especially the fact that vulnerable individuals do not have a voice in what is agreed upon to be appropriate levels of privacy. Intersectional identity frames how people behave in the context of social structures, and how those structures stifle expression and free movement. When looking at norm-based theories, it is important to consider the political theories, cultures, classes, and systems to which they are moored. Norm-based theories of privacy draw on collectivism. But what are we to make of norms produced in cultures where the politics (or political goals) are dramatically different? We need to acknowledge that there are competing norms—in some cases to achieve the same ends—and only some norms are articulated in the system. This is because norm-based theories are grounded in shared understanding of only those with legitimate access to these platforms. Contexts reflect a world of privilege in design and discourse, and thus require identity- and political-based approaches. Intersectional frames bring together identities and structures of power and queer-Marxism a “material matrix” and politics of identity; together, we argue, they are best-equipped to deal with this privacy landscape. Positionality Both authors are privacy researchers with a critical orientation to this space. To adopt and practice intersectionality or critical identity theory, one has to come to terms with their own positionality. As white women scholars who are neither black nor queer, we acknowledge that our role in pointing out where our privacy theories are potentially hegemonic and oppressive, while perhaps helpful, is also problematic. For instance, we take care to credit our ideas to the scholars on whom our work is built, to translate our ideas to concrete suggestions, and to be wary of how our own efforts to contribute may perpetuate the very problems we are seeking to expose and solve: erasure or marginalization, complexity of lived experiences, and the role of norms and power in subjugating vulnerable people.
"
What is this URL's Destination? Empirical Evaluation of Users' URL Reading,https://dl.acm.org/doi/10.1145/3313831.3376168,"
Common anti-phishing advice tells users to mouse over links, look at the URL, and compare to the expected destination, implicitly assuming that they are able to read the URL. To test this assumption, we conducted a survey with 1929 participants recruited from the Amazon Mechanical Turk and Prolific Academic platforms. Participants were shown 23 URLs with various URL structures. For each URL, participants were asked via a multiple choice question where the URL would lead and how safe they feel clicking on it would be. Using latent class analysis, participants were stratified by self-reported technology use. Participants were strongly biased towards answering that the URL would lead to the website of the organization whose name appeared in the URL, regardless of its position in the URL structure. The group with the highest technology use was only minorly better at URL reading. Being able to accurately compare a URL to an expected destination is an important skill needed in detecting fraudulent URLs, such as those sent in phishing communications. Our findings clearly illustrate that participants, even those with extensive computer experience, are unable to accurately predict the destinations of relatively simple and trick-free URLs. Instead of recognising that URLs typically go to the organization listed in the domain position, our participants tended to select the recognisable organization name in the URL, even if it was located in non-domain positions, such as the subdomain. However, users were not necessarily consistent in their URL reading approaches, with only 32.2% consistently selecting the organization name and 8.1% consistently selecting the domain. Technology use impacted their ability to correctly read URLs, but the impact was fairly low, with mobile users correctly answering only 15.9% of the questions with the organization in the subdomain, and power users only 25.4%. The results are concerning as they indicate that even technically skilled users struggle to accurately predict the destination of a basic URL. Participants were more likely to rate a URL as safe to click on if they thought that its destination was the organisation named in the URL. They were also more dubious of short URLs than the domain URLs, single subdomain URLs, and complex URLs. This result is somewhat good as it indicates that users can identify that the destinations of short URLs are more difficult to predict than the destinations of longer ones.

"
"""Arseing around was Fun!"" – Humor as a Resource in Design and Making",https://dl.acm.org/doi/10.1145/3313831.3376169,"
Humor is an inevitable part of human life. Most of us are capable of experiencing and appreciating humor. From this perspective, surprisingly little HCI research can be found scrutinizing the existence, role, and potential of humor in our design practice. The gap remains also related to children and teenagers; there is a lack of studies appreciating the emergence and existence of humor in the design process without intentionally evoking it. Thus, this study examines humor as a naturally occurring phenomenon in the design process. The study was conducted in collaboration with a class of teenagers and their teachers. The study identifies various forms and functions of humor in the design process and reveals its situated, emergent nature as a resource in interaction within design. The study proposes a practical tool for designers for anticipating and potentially facilitating the emergence, forms and usages of humor as an interactional resource in design. Surprisingly little HCI research can be found scrutinizing the existence, role and potential of humor in our design practice, approaching humor as a mundane phenomenon in human interaction. This gap also remains in research related to children and teenagers. This study examined humor as naturally occurring in the design process with teens. The study was conducted in collaboration with a local school: with a class of teenagers and their teachers interested in innovation, design and Making education. The study identified various forms and functions of humor in the design process and revealed its situated, emergent nature as a resource in interaction. The study identified interesting implications for HCI research and design. The study emphasized the integral role of humor in all human activity, including design and Making, Humor enables addressing delicate issues, while a lot of sensitivity is needed concerning the fine line between humor and bullying. The study concluded by arguing for the importance of: 1) supporting and facilitating benign forms of humor in the classroom for purposes such as group cohesion, stress relief, facework, and impression management; 2) approaching the classroom as a complex microcosmos that requires a careful study before engaging in practical design and Making activities; and 3) a self-reflective as well as a responsible, ethical stance towards one’s own role in cultivating humor and towards the multifarious nature of humor in the classroom. As a result, a practical tool for designers for anticipating and potentially facilitating the emergence, forms and usages of humor as a resource in interaction was proposed. As for the limitations of the study, this analysis shed light on a design and Making project in a Finnish school with a particular class of teenagers. The power relationships and interaction orders that were natural in that particular environment of pedagogic culture are not generalizable to any context. These results were gained with one specific class, in which the participants were familiar with each other, but into which an unfamiliar research team entered. Our situational approach sees humor as a resource in interaction, in which there always is a complex constellation of participants involved and the emergence, forms and usages of humor depend on that. With different kind of constellation of participants, differences can be expected. We particularly point out that cultural aspects (broadly interpreted) need to be recognized, and in several senses. The participants in our study had a shared cultural background in many respects: they were pupils from one class, they knew each other and their teachers, they had quite a similar background as teenagers in Oulu, Finland. Definitely this background influences what is considered humor, the forms it takes and the roles it plays. The research team also had a shared cultural background with the study participants, while only to an extent. Even if they have children of the age and some of them also extensive experience as teachers of the age group, there for sure are many aspects of humor that remained unrecognized due to differences in terms of age and, consequently, communities and related discourses. We were able to recognize and interpret many aspects (e.g. memes, language games), while we certainly remained ignorant about others. However, this is not critical as we did not aim to comprehensively capture and classify all instances of humor but rather to understand how it functions as a resource in interaction, the strength of our analysis being in shedding light on the complexity involved. We utilized the versatile, multimodal research material and in-depth collaborative data analysis to ensure the trustworthiness of our interpretations. Despite the limitations, we maintain that the results are valuable in other HCI contexts as well, particularly in groupwork situations. Humor is an inevitable part of human life in general and it acts as a resource in interaction among people of all kinds. With different kinds of participants in groupwork, be it related to design, making, or research on HCI, one may expect the emergence of humor as a resource – with adults and children, at work and during leisure time, with people familiar to each other as well as with strangers, in familiar everyday settings as well as in unfamiliar places and spaces. Studies exploring the topic in different cultural settings and with differing age groups are warmly welcomed. Future research is also needed to provide an even more detailed account of humor as a multimodal resource to see how the interactions unfold moment by moment in design and Making activities. Based on our results, we recommend directing special attention to the phases critical from the perspective of the emerging design concept and product. In sum, we advocate the situated perspective on humor. This entails exploring how humor emerges as a resource for participants in situ, rather than looking for instances of humor for categorization without context. Through a detailed analysis of data, we illustrated how humor, indeed, acted as such a resource. Humor was used in building identification, affiliation, mutual relationships and cohesion among the participants. It was also employed as a resource for facework and impression management among pupils engaging with their own familiar class and teachers but also with unfamiliar adult researchers. It was also found to be used in the legitimation of the design ideas and contributing to negotiations of competence and division of labor in an uncertain situation, as the pupils faced a design and Making project for the first time, in a way balancing between “being serious” and “arseing around”.
"
Understanding the Care Ecologies of Veterans with PTSD,https://dl.acm.org/doi/10.1145/3313831.3376170,"
Post-traumatic stress disorder (PTSD) disproportionately affects United States veterans, yet they may be reluctant to seek or engage in care. We interview 21 participants, including veterans with PTSD, clinicians who treat veterans and friends and family that support veterans through mental health ordeals. We investigate the military identity these veterans share. We explore how this may add to their reluctance in care-seeking behaviors. We also explore the roles of human and non-human intermediaries in ecologies of care and the potential for enhancing patient empowerment in current clinical treatment contexts. We discuss how military culture can be utilized in clinical care, how multiple perspectives can be leveraged to create a more holistic view of the patient, and finally, how veterans can be empowered during treatment. We conclude with recommendations for the design of sociotechnical systems that prioritize the above in support of the mental well-being of veterans with PTSD. HCI is increasingly investigating complex ecologies of care and the importance of patient empowerment. We extended this work by focusing on barriers to therapeutic care among veterans with PTSD and exploring what role technology might play in enhancing empowerment. Drawing on qualitative research inquiry, we uncovered the challenges and opportunities in care-seeking for veterans with PTSD. We discussed how the veterans’ military identity might lead us to enriched design opportunities. Future design would likely benefit from leveraging the presence of partial caring perspectives owing to additional human and non-human intermediaries, with the understanding that the veteran must be at the center of the design activity.
"
"Self-Expression by Design: Co-Designing the ExpressiBall with Minimally-Verbal Children
                     on the Autism Spectrum",https://dl.acm.org/doi/10.1145/3313831.3376171,"
Expressing one's thoughts and feelings is a fundamental human need - the basis for communication and social interaction. We ask, how do minimally-verbal children on the autism spectrum express themselves? How can we better recognise instances of self-expression? And how might technologies support and encourage self-expression? To address these questions, we undertook co-design research at an autism-specific primary school with 20 children over one school year. This paper contributes six Modalities of Self-Expression, through which children self-express and convey their design insights. Each modality of self-expression can occur across two different dimensions (socio-expressive and auto-expressive) and can be of a fundamental or an integrative nature. Further, we contribute the design trajectory of a tangible ball prototype, the ExpressiBall, which - through voice, sounds, lights, and motion sensors - explores how tangible technologies can support this range of expressive modalities. Finally, we discuss the concept of Self-Expression by Design. Minimally-verbal children’s inclusion and participation is often limited in co-design, as many practices focus on verbal collaboration. We investigated how minimally-verbal children on the autism spectrum express themselves, in order to understand how to better include them in co-design. We found that children are continually self-expressing through modalities of Words, Sounds, Bodily Movements, Touch and Gesture, Creativity and Play. We propose these six modalities of auto- and socio-expression, as a means of tuning into and identifying how a child self-expresses. We contributed a design case study of the ExpressiBall, a playful tangible ball technology, arguing that multimodal forms of technology are needed to support self-expression for this group. Self-expression can be fluid, changing, and highly individualised. By learning to identify and support different modalities of self-expression, the researcher or designer can equip themselves with the ability to understand design contributions beyond the verbal, while also supporting agency and choice in participatory contexts.
"
DataQuilt: Extracting Visual Elements from Images to Craft Pictorial Visualizations,https://dl.acm.org/doi/10.1145/3313831.3376172,"
Recent years have seen an increasing interest in the authoring and crafting of personal visualizations. Mainstream data analysis and authoring tools lack the flexibility for customization and personalization, whereas tools from the research community either require creativity and drawing skills, or are limited to simple vector graphics. We present DataQuilt, a novel system that enables visualization authors to iteratively design pictorial visualizations as collages. Real images (e.g., paintings, photographs, sketches) act as both inspiration and as a resource of visual elements that can be mapped to data. The creative pipeline involves the semi-guided extraction of relevant elements of an image (arbitrary regions, regular shapes, color palettes, textures) aided by computer vision techniques; the binding of these graphical elements and their features to data in order to create meaningful visualizations; and the iterative refinement of both features and visualizations through direct manipulation. We demonstrate the usability of DataQuilt in a controlled study and its expressiveness through a collection of authored visualizations from a second open-ended study. Inspired by a vision of data ubiquity and freedom of expression, this work presented DataQuilt, a tool to support the creation of rich and organic visualizations, by borrowing and repurposing elements from raster images. This makes visualization authoring accessible to a broader audience that is not necessarily artistically inclined, nor versed in image editing software and visualization programming. Our design process was heavily user centered: DataQuilt was informed by formative findings from two data driven workshops, and was validated in both a usability study and a creative, free-form exercise study. We found that the tool can be easily appropriated by novices and is expressive enough to allow for significant diversity in visualization designs. More importantly, we found that the tool supported quick exploratory manipulations of designs, which has been noted by some participants as being conducive to creativity. From emerging gaps we have also outlined an agenda for future research. We underscore the importance of improving the expressiveness of bindings to size (beyond vertical bar charts), color (e.g., applying color to parts of the glyph, instead of painting the entire region a flat color) and of positioning (e.g., for spatial clustering). More generally, findings from the formative assessment and evaluation studies revealed great user interest in powerful authoring tools for custom visualizations, that remain nonetheless easy to use and conductive to design refinement and experimentation in order to support creativity.

"
