title,link,abstract
Changing Perspective: A Co-Design Approach to Explore Future Possibilities of Divergent Hearing,https://dl.acm.org/doi/10.1145/3290605.3300259,"
Conventional hearing aids frame hearing impairment almost exclusively as a problem. In the present paper, we took an alternative approach by focusing on positive future possibilities of 'divergent hearing'. To this end, we developed a method to speculate simultaneously about not-yet-experienced positive meanings and not-yet-existing technology. First, we gathered already existing activities in which divergent hearing was experienced as an advantage rather than as a burden. These activities were then condensed into 'Prompts of Positive Possibilities' (PPP), such as 'Creating a shelter to feel safe in"". In performative sessions, participants were given these PPPs and 'Open Probes' to enact novel everyday activities. This led to 26 possible meanings and according devices, such as ""Being able to listen back into the past with a rewinder"". The paper provides valuable insights into the interests and expectations of people with divergent hearing as well as a methodological contribution to a possibility-driven design. The present study focused on potential advantages of divergent hearing. For a problem-driven technology, such as hearing aids, this perspective is uncommon. We reframed ‘non-normal hearing’ as ‘divergent hearing’ to change its meaning from a disability to a possibility for enhancement and empowerment. One may argue that this is a rather cynical view, mainly sugarcoating the manifold problems arising from hearing loss. While we certainly neither want to trivialize problems nor argue against technological progress, we believe that a change of perspective is not only helpful, but also in the interest of people with divergent hearing. It broadens the view rather than limits it. In addition, participants neither found it inappropriate nor pejorative to talk about positive aspects of their divergent hearing. They enjoyed involving themselves in speculations about future activities and devices. Besides the new perspective on ‘non-normal’ hearing and related technologies, the present study also provided an innovative methodological approach to explore potential positive activities and technologies involved. This approach neither started from a particular technology to speculate about emerging activities, nor from given activities to speculate about novel technologies. It simultaneously provided ambiguous meaning grounded in human experience and ambiguous material grounded in the human body. By instilling a performative dialogue among injected meaning, given material and the participant, possible activities emerged in which all elements mutually constituted themselves. On the one hand, each single of those entanglements is a useful anecdote by itself telling a situated story about a positive future activity, thereby serving as inspiration for design. On the other hand, it was possible to further group activities to provide an idea of the topics and technologies people with divergent hearing are interested in. In sum, we found fostering ‘intra-active’ dynamics through our particular method helpful and promising, both for exploring future activities in possibilitydriven design and for changing the perspective on the predominantly problem-driven approach to hearing technology.
"
Failing with Style: Designing for Aesthetic Failure in Interactive Performance,https://dl.acm.org/doi/10.1145/3290605.3300260,"
Failure is a common artefact of challenging experiences, a fact of life for interactive systems but also a resource for aesthetic and improvisational performance. We present a study of how three professional pianists performed an interactive piano composition that included playing hidden codes within the music so as to control their path through the piece and trigger system actions. We reveal how apparent failures to play the codes occurred for diverse reasons including mistakes in their playing, limitations of the system, but also deliberate failures as a way of controlling the system, and how these failures provoked aesthetic and improvised responses from the performers. We propose that creative and performative interfaces should be designed to enable aesthetic failures and introduce a taxonomy that compares human approaches to failure with approaches to capable systems, revealing new creative design strategies of gaming, taming, riding and serving the system. We have revealed how failure in live performance is both a complex and aesthetically important matter. Failure can be considered as being multi-layered, with failure at one level often relying on success at another and vice versa, leading to variation, improvisation and liveness. We have revealed how humans can adopt diverse strategies to responding to and also deliberately invoking failure in interaction, potentially gaming, taming, riding and even serving the system and have proposed that such strategies may benefit several areas of HCI including cultural and entertainment computing, human-robot interactions and conversational interfaces. We encourage researchers and practitioners to consider failure as both a layered and aesthetic matter and to be open to creative strategies for engaging with failure that: enable humans to better assert their creativity with increasingly capable systems; enable autonomous and intelligent systems to better reason about the complexities of failure; and ultimately design systems that are themselves capable of failing in appropriate and aesthetic ways.

"
"The Channel Matters: Self-disclosure, Reciprocity and Social Support in Online Cancer Support Groups",https://dl.acm.org/doi/10.1145/3290605.3300261,"
People with health concerns go to online health support groups to obtain help and advice. To do so, they frequently disclose personal details, many times in public. Although research in non-health settings suggests that people self-disclose less in public than in private, this pattern may not apply to health support groups where people want to get relevant help. Our work examines how the use of private and public channels influences members' self-disclosure in an online cancer support group, and how channels moderate the influence of self-disclosure on reciprocity and receiving support. By automatically measuring people's self-disclosure at scale, we found that members of cancer support groups revealed more negative self-disclosure in the public channels compared to the private channels. Although one's self-disclosure leads others to self-disclose and to provide support, these effects were generally stronger in the private channel. These channel effects probably occur because the public channels are the primary venue for support exchange, while the private channels are mainly used for follow-up conversations. We discuss theoretical and practical implications of our work. This research examined how members self-disclosed in private and public channels in an online cancer support community, and how channel differences moderated the reciprocity of self-disclosure and the social support they received. To summarize the major results: • H1 and H2: People expressed more negative self-disclosure when starting threads to seek support than when replying to them. When replying to others, people expressed more negative self-disclosure in public channel, revealing more about negative aspects of their lives. • H3: Reciprocity occurred for negative self-disclosure. The reciprocity effect was stronger in the private channel than in the public one. • H4: Senders’ negative self-disclosure was associated with their receiving both informational and emotional support. Again, these effects were stronger in the private channel. The effects of self-disclosure on receiving support were mediated by the effects of self-disclosure on judgments that people were seeking support, with complete mediation in the case of emotional support and partial mediation in the case of informational support. Specifically, senders’ negative self-disclosure was associated with the perception that they were seeking both emotional and informational support which, in turn, was associated with them receiving the corresponding type of support.
"
"Design Goals for Playful Technology to Support Physical Activity Among Wheelchair
                     Users",https://dl.acm.org/doi/10.1145/3290605.3300262,"
Playful technology has the potential to support physical activity (PA) among wheelchair users, but little is known about design considerations for this audience, who experience significant access barriers. In this paper, we lever-age the Integrated Behavioural Model (IBM) to understand wheelchair users' perspectives on PA, technology, and play.First, we present findings from an interview study with eight physically active wheelchair users. Second, we build on the interviews in a survey that received 44 responses from a broader group of wheelchair users. Results show that the anticipation of positive experiences was the strongest predictor of engagement with PA, and that accessibility concerns act as barriers both in terms of PA participation and technology use. We present four design goals - emphasizing enjoyment,involving others, building knowledge and enabling flexibility - to make our findings actionable for researchers and designers wishing to create accessible playful technology to support PA. Playful technology has the potential to support PA, but there has been little research regarding the design of playful technology for wheelchair users. Our work provides a mixedmethods enquiry into manual wheelchair users’ perspectives on PA and technology, leveraging the IBM to provide an indepth exploration. Findings highlight that anticipation of positive experiences is the strongest predictor of engagement with PA, supporting the development of playful solutions that by nature can highlight this element. Thereby, our research contributes to the growing body of HumanComputer Interaction research addressing the development of technology for people with disabilities that extends beyond accessibility considerations, enabling other researchers and designers to create playful technology that can support PA among wheelchair users.
"
Designing 'True Colors': A Social Wearable that Affords Vulnerability,https://dl.acm.org/doi/10.1145/3290605.3300263,"
Vulnerability is a common experience in everyday life and is frequently perceived as a flaw to be excised in technology design. Yet, research indicates it is an essential aspect of wholehearted living among others. In this paper, we present the design and deployment of 'True Colors', a novel wearable device intended to support social interaction in a live action roleplay game (LARP) setting. We describe the Research-through-Design process that helped us to discover and articulate the possibility space of vulnerability in the design of social wearables, as support for producing a sense of social empowerment and connection among wearers within the LARP. We draw conclusions that may be of value to others designing wearables and related technologies aimed at supporting co-located social interaction in games/play. We designed and then tested True Colors, a social wearable meant to augment co-located social interaction in a LARP context. The final design worked well within the LARP narrative and world mechanics, supporting valuable social interactions among players. To both the researchers’ and the LARP designers’ surprise, players eschewed the more combative possibilities of the wearables, instead focusing on the opportunities that the devices afforded for engaging in collaborative, supportive social encounters. By gravitating towards using breakdowns and healing functions, the players emphasized the social value of experiencing vulnerability together. This paper extends previous work on wearable technology in LARPs [41] and includes key components that supported embracing vulnerability, including supporting emotional resonance, social signaling, and spectator sensitivity (e.g. of moments of weakness); supporting authentic self-presentation and choice; and supporting overcoming difficulties together (e.g. through social touch). Although our insights are limited to games/play (particularly similar forms of LARPs), it validates previous works on social affordances for LARPing [41] and in games and play more generally [35]. Our results together with these works point to the value of social affordances as good guiding design concepts that provide a fruitful level of abstraction and concreteness. Similarly to experiential qualities [40], they focus on user experiences, yet explicitly referring to and evoking social ones. They are also concrete enough to relate to properties of the technology, such as its functionality, interactivity, and (technology) affordances [20]. Vulnerability has been researched and established as valuable positive and valuable from an emotional and social point of view [7]. Here, we add to that work relating vulnerability to valuable experiential qualities, design concepts and features (social affordances), which provides a good starting point to extended design work to support embracing vulnerability. Also, our observations of, and data from, players embracing vulnerability through wearables adds to previous empirical data substantiating and illustrating the value of embracing vulnerability [7]. Last, our strategies to design for vulnerability resonate with previous research insights of those who live fully through embracing vulnerability [7]: they cultivate authenticity (Supporting Authentic Self-presentation); “dare greatly” to live “wholeheartedly” (Supporting ‘Big Feels’); do so together (Overcoming Difficulties Together); and do so by choice (Information, Choice, and Consent). Rather than always being a flaw to be excised, strategic vulnerability has the potential to also produce a sense of social empowerment and connection. Although the results presented in this paper were obtained within a LARP setting, the design and reception of these wearables reveal an interesting niche for wearables that might inspire others outside the realms of play. Still, how one designs for vulnerability beyond the magic circle of games remains unclear. We see the design instance presented in this paper as a first exploration of many more to come. We encourage other designers of technologies in HCI to explore new paths that engage people with one another to create deep social connection, and consider the potential value of designing for (appropriate) vulnerability.

"
"Investigating Slowness as a Frame to Design Longer-Term Experiences with Personal
                     Data: A Field Study of Olly",https://dl.acm.org/doi/10.1145/3290605.3300264,"
We describe the design and deployment of Olly, a domestic music player that enables people to re-experience digital music they listened to in the past. Olly uses its owner's Last.FM listening history metadata archive to occasionally select a song from their past, but offers no user control over what is selected or when. We deployed Olly in 3 homes for 15 months to explore how its slow pace might support experiences of reflection and reminiscence. Findings revealed that Olly became highly integrated in participants lives with sustained engagement over time. They drew on Olly to reflect on past life experiences and reactions indicated an increase in perceived value of their Last.FM archive. Olly also provoked reflections on the temporalities of personal data and technology. Findings are interpreted to present opportunities for future HCI research and practice. We designed Olly to critically investigate how its slow pace and temporal expressiveness could sustain longer-term experiences with participants’ respective personal music listening history archives. Findings illustrated that Olly became integrated into participants’ everyday lives, supporting a range of experiences around it, in addition to direct interactions. They also highlighted how, over time, participants’ perceived their relationship with Olly to develop and grow, reinforcing attachment to their Last.FM archive and to Olly itself. Our work highlights the need for future research to explore how new technologies could be designed that embrace unfamiliar constraints, operate independently, emphasize pre- or postinteraction experiences, in addition to moments of direct engagement. Designing for slowness and longer-term human-technology relations represents an important area for future research in the HCI community. Our work contributes a rare account of how slowness can operate as a frame for creating design artifacts that can sustain valued, longer-term experiences with archives of personal data in everyday life. More broadly, our work explores what a different pathway for designing technology that supports rich human experiences of reflection and meaning-making might look like. An overarching goal of our work has been to constructively question normative assumptions in technology design (e.g., creating devices that are always-on, attention grabbing, and ‘waiting for you’). We believe that new possibilities for change can emerge through a design-led approach that combines the crafting of highly resolved design artifacts that offer a concrete ‘feel’ of future possibilities, with longer-term narratives of human experiences of them. Not only change that expands how we question assumptions in design, but also change manifested through envisioning, debating, and exploring real alternatives for a different way of being with technology. As new forms of technology mediate our everyday experiences, there is a critical need in the HCI community to delve deeply into seemingly mundane activities (like listening to digital music) to ask how our normative assumptions of design, technology use, and human experience are adequate, adaptive, and what we want. The application of slowness and temporality as conceptual frames for design have clear links to growing initiatives in HCI investigating how enduring forms of technology can be designed and the implications this might have for people’s everyday lives over time. We hope this research offers another step toward nurturing future initiatives in the HCI community that bring the subject of human relations with technology over time more seriously into focus, now and long into the future.
"
From HCI to HCI-Amusement: Strategies for Engaging what New Technology Makes Old,https://dl.acm.org/doi/10.1145/3290605.3300265,"
Notions of what counts as a contribution to HCI continue to be contested as our field expands to accommodate perspectives from the arts and humanities. This paper aims to advance the position of the arts and further contribute to these debates by actively exploring what a ""non-contribution"" would look like in HCI. We do this by taking inspiration from Fluxus, a collective of artists in the 1950's and 1960's who actively challenged and reworked practices of fine arts institutions by producing radically accessible, ephemeral, and modest works of ""art-amusement."" We use Fluxus to develop three analogous forms of ""HCI-amusements,"" each of which shed light on dominant practices and values within HCI by resisting to fit into its logics. Through the production of a series of HCI-amusements, we have argued that certain practices of design may be more impactful (in a personal and subjective sense) if questions of evaluation, analysis, and contribution are sidelined. We describe forms of exchange, publication, and circulation that could make space for these kinds of highly personalized and subjective gestures and exercises among HCI researchers. Using art history as a guide, we argue that our ""HCI-amusements"" should circulate independently of, but in direct with relationship to HCI, in order to maintain a critical correspondence produced through difference. We hope that the ongoing expansion and acceptance for diverse kinds of research at HCI will eventually find ways to weave in the practices we suggest.
"
"Evaluating the Impact of a Mobile Neurofeedback App for Young Children at School and
                     Home",https://dl.acm.org/doi/10.1145/3290605.3300266,"
About 18% of children in industrialized countries suffer from anxiety. We designed a mobile neurofeedback app, called Mind-Full, based on existing design guidelines. Our goal was for young children in lower socio-economic status schools to improve their ability to self-regulate anxiety by using Mind-Full. In this paper we report on quantitative outcomes from a sixteen-week field evaluation with 20 young children (aged 5 to 8). Our methodological contribution includes using a control group, validated measures of anxiety and stress, and assessing transfer and maintenance. Results from teacher and parent behavioral surveys indicated gains in children's ability to self-regulate anxiety at school and home; a decrease in anxious behaviors at home; and cortisol tests showed variable improvement in physiological stress levels. We contribute to HCI for mental health with evidence that it is viable to use a mobile app in lower socio-economic status schools to improve children's mental health. Our research contributes to HCI for mental health by showing the viability of an anxiety intervention using a low-cost, mobile EEG-NF system with a marginalized, hard to reach population of young children. We hope our work contributes to the uptake of a research agenda in Positive Computing focusing on emotion regulation and socio-emotional learning for young children. We see NF apps like ours as a tool — one of many — needed through children’s lives to help them overcome the negative impacts of poverty and trauma on brain development, and subsequent education and personal development. Our results are promising and we urge other researchers to explore how digital mental health applications can be used to support children and their caregivers from marginalized populations.

"
Geodesy: Self-rising 2.5D Tiles by Printing along 2D Geodesic Closed Path,https://dl.acm.org/doi/10.1145/3290605.3300267,"
Thermoplastic and Fused Deposition Modeling (FDM) based 4D printing are rapidly expanding to allow for space- and material-saving 2D printed sheets morphing into 3D shapes when heated. However, to our knowledge, all the known examples are either origami-based models with obvious folding hinges, or beam-based models with holes on the morphing surfaces. Morphing continuous double-curvature surfaces remains a challenge, both in terms of a tailored toolpath-planning strategy and a computational model that simulates it. Additionally, neither approach takes surface texture as a design parameter in its computational pipeline. To extend the design space of FDM-based 4D printing, in Geodesy, we focus on the morphing of continuous double-curvature surfaces or surface textures. We suggest a unique tool path - printing thermoplastics along 2D closed geodesic paths to form a surface with one raised continuous double-curvature tiles when exposed to heat. The design space is further extended to more complex geometries composed of a network of rising tiles (i.e., surface textures). Both design components and the computational pipeline are explained in the paper, followed by several printed geometric examples. In this paper, we introduced a novel path planning approach for surfaces with self-rising continuous double-curvature textures. Through this work, we hope to empower designers to quickly customize and prototype such morphing surfaces, as well as enrich the toolbox of 4D printing and shape-changing materials. We believe such accumulated advancements following the trajectory of 4D printing literature will enlarge the design space, the practicality, and applicability of FDMbased 4D printing. With the increasing design parameters from single-curvature to double-curvature surfaces; from smooth to textured surfaces; from rigid to flexible structures, we hope a growing community of designers and makers will join us in the journey of democratizing 4D printing.
"
In a Silent Way: Communication Between AI and Improvising Musicians Beyond Sound,https://dl.acm.org/doi/10.1145/3290605.3300268,"
Collaboration is built on trust, and establishing trust with a creative Artificial Intelligence is difficult when the decision process or internal state driving its behaviour isn't exposed. When human musicians improvise together, a number of extra-musical cues are used to augment musical communication and expose mental or emotional states which affect musical decisions and the effectiveness of the collaboration. We developed a collaborative improvising AI drummer that communicates its confidence through an emoticon-based visualisation. The AI was trained on musical performance data, as well as real-time skin conductance, of musicians improvising with professional drummers, exposing both musical and extra-musical cues to inform its generative process. Uni- and bi-directional extra-musical communication with real and false values were tested by experienced improvising musicians. Each condition was evaluated using the FSS-2 questionnaire, as a proxy for musical engagement. The results show a positive correlation between extra-musical communication of machine internal state and human musical engagement. As interaction with Artificial Intelligences – and in particular creative improvisers – becomes more commonplace, how we interact and collaborate with co-creational AI systems is an increasingly important area of research. In this paper we have investigated how extra-musical cues between human and AI improvisers can affect the achievement of flow states in an improvising duet. Our results demonstrate that, at least for the performers evaluated, communication of a confidence metric improves the human performer’s ability to achieve flow states more readily. Additionally, we demonstrated that the resulting improvisational performances are more likely to be perceived positively by non-expert audiences in terms of musical balance between instruements. These results support our hypothesis that the extra-musical communication of ‘internal state’ of the machine to the human can facilitate more engaging human-machine musical interactions. Our experimentation with the use of biometric data (SC) as a proxy for the performer’s musical engagement that could be communicated to the AI did not improve the performer’s experience of musical flow, despite prior research showing this to be the case with pairs of improvising human musicians [11]. A difference between this previous study and our own was the location of the sensor: the Empatica E4 watch used in our experiments can only be worn on the wrist, whereas the previous study used a sensor attached to the ankle of the performer, to minimise inconsistencies due to movement which are common when improvising during performance. That extra-musical communication of ‘internal state’of the human musician to the machine would also facilitate more engaging human-machine musical interactions was not supported in this study but is also not ruled-out. In further research we aim to draw on other kinds of biometric sensors that are more resilient to the effects of sudden moment that is a necessary part of physical playing and explore other modes of extra-musical communication. Conceptualising intelligent machines as creative partners rather than passive tools or instruments is relatively new. While we have a rich and well explored history of improvisation between human performers to draw upon, improvising with an alien, non-human yet active participant creates many exciting new possibilities for human-machine partnerships. The challenge, which we have begun to explore in this paper, is to maximise the creative benefits and possibilities for both performers and audiences.

"
Towards Collaboration Translucence: Giving Meaning to Multimodal Group Data,https://dl.acm.org/doi/10.1145/3290605.3300269,"
Collocated, face-to-face teamwork remains a pervasive mode of working, which is hard to replicate online. Team members' embodied, multimodal interaction with each other and artefacts has been studied by researchers, but due to its complexity, has remained opaque to automated analysis. However, the ready availability of sensors makes it increasingly affordable to instrument work spaces to study teamwork and groupwork. The possibility of visualising key aspects of a collaboration has huge potential for both academic and professional learning, but a frontline challenge is the enrichment of quantitative data streams with the qualitative insights needed to make sense of them. In response, we introduce the concept of collaboration translucence, an approach to make visible selected features of group activity. This is grounded both theoretically (in the physical, epistemic, social and affective dimensions of group activity), and contextually (using domain-specific concepts). We illustrate the approach from the automated analysis of healthcare simulations to train nurses, generating four visual proxies that fuse multimodal data into higher order patterns. To conclude, there is more going on than is visible to the machines. Our goal is to improve the resources for interpretation where none existed before, in order to provoke more productive reflection and discussion, grounded for the first time in empirical evidence. In educational terms, therefore, collaboration proxies should serve as scaffolds for formative assessment (feedback for ongoing learning) rather than summative assessment (which assigns a grade). Conceivably, as the evidence base grows in size and quality, paterns in the data may be so highly correlated with strong or weak teamwork that they come to serve as proxies for quality. Until then, the priority is to further evaluate how students and educators engage with the representations, and how they can be improved.
"
At Your Service: Designing Voice Assistant Personalities to Improve Automotive User Interfaces,https://dl.acm.org/doi/10.1145/3290605.3300270,"
This paper investigates personalized voice characters for in-car speech interfaces. In particular, we report on how we designed different personalities for voice assistants and compared them in a real world driving study. Voice assistants have become important for a wide range of use cases, yet current interfaces are using the same style of auditory response in every situation, despite varying user needs and personalities. To close this gap, we designed four assistant personalities (Friend, Admirer, Aunt, and Butler) and compared them to a baseline (Default) in a between-subject study in real traffic conditions. Our results show higher likability and trust for assistants that correctly match the user's personality while we observed lower likability, trust, satisfaction, and usefulness for incorrectly matched personalities, each in comparison with the Default character. We discuss design aspects for voice assistants in different automotive use cases. In this paper we explored the influence of personalized voice assistant characters on UX, acceptance, trust, and workload compared to a non-personalized assistant. The results show that personalization has a positive effect on trust and likability if the voice assistant character matches the user’s personality. However, a mismatch can cause displeasure. Future voice assistants need to adapt to the user as well as to the environment. Our findings provoke the personalization of voice assistants not only on a cultural level as it is already happening, but on a context-aware basis, e.g. being short and precise in driving-related situations, and getting chatty on an empty road when the driver is bored. A neutral assistant is recommended as starting point before gradually adjusting its personality to the user’s needs, either through implicit system decisions or explicit user input. Successive work should look into how an optimal assistant personality can be chosen for the driver. Furthermore, it would be interesting to investigate how to transfer our findings to driving settings with higher automation levels.

"
"Toward Algorithmic Accountability in Public Services: A Qualitative Study of Affected Community Perspectives on Algorithmic Decision-making
                     in Child Welfare Services",https://dl.acm.org/doi/10.1145/3290605.3300271,"
Algorithmic decision-making systems are increasingly being adopted by government public service agencies. Researchers, policy experts, and civil rights groups have all voiced concerns that such systems are being deployed without adequate consideration of potential harms, disparate impacts, and public accountability practices. Yet little is known about the concerns of those most likely to be affected by these systems. We report on workshops conducted to learn about the concerns of affected communities in the context of child welfare services. The workshops involved 83 study participants including families involved in the child welfare system, employees of child welfare agencies, and service providers. Our findings indicate that general distrust in the existing system contributes significantly to low comfort in algorithmic decision-making. We identify strategies for improving comfort through greater transparency and improved communication strategies. We discuss the implications of our study for accountable algorithm design for child welfare applications. The fairness and interpretability of algorithms deployed in consequential decision-making settings has received significant attention in recent years. This has led to a numerous proposals for auditing strategies [15, 45], and the development of models that are constructed to be in some sense ‘fair’ by design [2, 23, 30]. Existing work has even explored the algorithmic bias properties of tools deployed in the child welfare system [10]. Our study suggests that these technical solutions are in and of themselves insufficient for ensuring that the resulting algorithmic systems are perceived as fair and just. Perceptions of algorithmic fairness are heavily influenced by perceptions of procedural and interpersonal justice of the child welfare system as a whole. Effective design strategies must therefore consider how technological solutions can be designed to work in concert with complementary policy changes to impact community perceptions of system justice.
"
ActiveInk: (Th)Inking with Data,https://dl.acm.org/doi/10.1145/3290605.3300272,"
During sensemaking, people annotate insights: underlining sentences in a document or circling regions on a map. They jot down their hypotheses: drawing correlation lines on scatterplots or creating personal legends to track patterns. We present ActiveInk, a system enabling people to seamlessly transition between exploring data and externalizing their thoughts using pen and touch. ActiveInk enables the natural use of pen for active reading behaviors, while supporting analytic actions by activating any of these ink strokes. Through a qualitative study with eight participants, we contribute observations of active reading behaviors during data exploration and design principles to support sensemaking. ActiveInk represents a foray into active reading applications for heterogeneous data including visualizations, maps, and documents. It blends the operations of externalizing thoughts with analytic actions in a seamless combination of functions to be carried out with digital pen+touch. The hybrid interface of ActiveInk integrates two ways of working with pen actions, which our study revealed to be complementary for sensemaking activities. Prefix inking is useful for batch operations, while postfix ink activation is useful for interleaving multiple actions with externalizing thoughts. This work offers several opportunities for extension. The ink recognition system we used does not distinguish between classes of marks, such as enclosures, underlines, and arrows. Our data selection model associates marks with any data items enclosed or intersected by an ink stroke. Distinguishing types of mark could be interesting to implement a finer inkdata association strategy. ActiveInk was made to demonstrate the possibilities of thinking with ink, but does not scale to a large number of views or with very large volumes of data. Addressing scalability issues requires further development, and implementing the ability to save, recall, and share analysis canvases. It also implies adding support for a wider diversity of charts, which could be achieved by moving to, e.g., Vega-lite [28]. To better understand the impact of ActiveInk on sensemaking and externalization, including any potential effects on the depth and quality of insights, we would like to run a longitudinal study in which participants analyze their own data using the hybrid interface. We suspect performance may improve with long-term use, and sensemaking strategies may change as people feel more engaged with their data. Furthermore, it would be interesting to study the use of ActiveInk in collaborative synchronous and asynchronous sensemaking scenarios.

"
Evaluating the Effect of Feedback from Different Computer Vision Processing Stages: A Comparative Lab Study,https://dl.acm.org/doi/10.1145/3290605.3300273,"
Computer vision and pattern recognition are increasingly being employed by smartphone and tablet applications targeted at lay-users. An open design challenge is to make such systems intelligible without requiring users to become technical experts. This paper reports a lab study examining the role of visual feedback. Our findings indicate that the stage of processing from which feedback is derived plays an important role in users' ability to develop coherent and correct understandings of a system's operation. Participants in our study showed a tendency to misunderstand the meaning being conveyed by the feedback, relating it to processing outcomes and higher level concepts, when in reality the feedback represented low level features. Drawing on the experimental results and the qualitative data collected, we discuss the challenges of designing interactions around pattern matching algorithms. This paper reported a comparative between-groups lab study examining the role of visual feedback in smart camera apps. Leveraging a novel experimental design centered on the creation of stop-motion animations, 40 participants were exposed to four different levels of feedback. Through a combination of quantitative and qualitative methods, our findings indicate a disconnect between user expectations and the information actually represented by the feedback. Participants exposed to keypoint marker feedback derived from early stages of processing showed a tendency to misunderstand it and overall they performed worse than participants who received no feedback at all. Conversely, participants who received keypoint marker feedback derived from later stages of processing demonstrated an improved understanding of the system operation. We conclude that the stage of processing from which feedback is derived plays an important role in users’ ability to develop coherent and correct understandings of a system’s operation. We hope that the results presented in this paper will inform the design of feedback in smart camera apps, and other applications of pattern recognition. More generally, we hope that our study method can be used by HCI researchers in future work exploring the design space of feedback and cues.

"
Smart and Fermented Cities: An Approach to Placemaking in Urban Informatics,https://dl.acm.org/doi/10.1145/3290605.3300274,"
What makes a city meaningful to its residents? What attracts people to live in a city and to care for it? Today, we might see such questions as concerns for HCI, given the emerging agendas of smart and connected cities, IoT, and ubiquitous computing: city residents' perceptions of and attitudes towards smart city technologies will play a role in technology acceptance. Theories of ""placemaking"" from humanist geography and urban planning address themselves to such concerns, and they have been taken up in HCI and urban informatics research. This theory offers ideas for developing community attachment, heightening the legibility of the city, and intensifying lived experiences in the city. We add to this body of research with an analysis of several initiatives of City Yeast, a community-based design collective in Taiwan that proposes the metaphor of fermentation as an approach to placemaking. We unpack how this approach shapes their design practice and link its implications to urban informatics research in HCI. We suggest that smart cities can also be pursued by leveraging the knowledge of city residents and helping to facilitate their participation in acts of perceiving, envisioning, and improving their local communities, including but not limited to smart and connected technologies. We have shown that many citizens of Taipei feel that the city lacks a global identity and that any initiative to make it smart and connected should build on such an identity. In pursuing such an identity collectively, City Yeast focuses on exploring current issues in Taipei’s urban design and city infrastructure and experimenting with (sometimes symbolic) strategies to redesign Taipei for its future. We have also found that citizens fear that smart city technologies – IoT, sensors, mobile networks, and so on – comprise a globalgeneric infrastructure. Similar to sky-scrapers and modern grocery stores, this new infrastructure threatensthe vibrancy of their city even as it modernizes it. In what follows, we develop our thoughts on how the City Yeast approach relates to placemaking by 1) focusing on how smart and connected cities agendas might be joined to an urban identity project as a part of its envisioning and implementation; 2) leveraging the knowledge of city dwellers and helping to facilitate their participation in acts of perceiving, envisioning, and improving their local communities; and 3) ofering design implications for smart city technologists.
"
Smart Home Security Cameras and Shifting Lines of Creepiness: A Design-Led Inquiry,https://dl.acm.org/doi/10.1145/3290605.3300275,"
Through a design-led inquiry focused on smart home security cameras, this research develops three key concepts for research and design pertaining to new and emerging digital consumer technologies. Digital leakage names the propensity for digital information to be shared, stolen, and misused in ways unbeknownst or even harmful to those to whom the data pertains or belongs. Hole-and-corner applications are those functions connected to users' data, devices, and interactions yet concealed from or downplayed to them, often because they are non-beneficial or harmful to them. Foot-in-the-door devices are product and services with functional offerings and affordances that work to normalize and integrate a technology, thus laying groundwork for future adoption of features that might have earlier been rejected as unacceptable or unnecessary. Developed and illustrated through a set of design studies and explorations, this paper shows how these concepts may be used analytically to investigate issues such as privacy and security, anticipatorily to speculate about the future of technology development and use, and generatively to synthesize design concepts and solutions. This research set out to investigate shifting and retreating lines of creepiness in the emerging smart home by focusing on smart home security cameras. Through a process of closely analyzing existing design interfaces combined with generating novel design scenarios and proposals, this inquiry has developed and illustrated three key concepts: digital leakage, hole-and-corner applications, and foot-in-thedoor devices. This paper has introduced these concepts and shown how they may be used analytically to understand relationships between interactive technology, user experience, and issues of privacy, security, trust, accountable, and fairness. These concepts may also be used anticipatorily and generatively, as this paper has shown, to extrapolate future trends and speculate about future possibilities, and to generate design interventions, solutions, and other design-oriented responses. While this paper makes minor contributions with regards to analyzing, anticipating, and generating specific designs related to smart home security cameras, the core contribution is to develop and present new and refined vocabulary for understanding, discussing, and addressing timely social and ethical issues with smart technologies. This contribution builds upon and adds to theoretical, empirical, and critical scholarship that has proposed similar concepts for understanding issues such as privacy and surveillance—such as Nissenbaum’s general theory of contextual integrity [[52]] and Zubeff’s concept of surveillance capitalism [[78]]. The three concepts developed in this research, however, are distinct from those developed in prior research in that they both arise from and are directed toward design broadly and interfaces, interactions, and user experiences specifically. These concepts allow us to go beyond generally labeling certain events as creepy, as invasions of privacy, or as breaches of trust by focusing on specific mechanisms by which design and technology lead to negative experiences and outcomes. By expanding our vocabulary through concepts such as digital leakage, holeand-corner applications, and foot-in-the-door devices, we increase our capacity as designers, researchers, and critics to concretely analyze, discuss, debate, and address the dizzying array of existing and emerging issues at hand.
"
